S,betabeta,betamu,deviance,gamma,sd,sd2,sd3
-0.503289571,0.015694818,0.002245414,-2876.302333,0.609497279,0.200453758,5.53E-05,0.070453644
-0.448168596,0.013224169,0.002246888,-2850.624733,0.602755628,0.201429411,5.69E-05,0.076981466
-0.465953464,0.012554887,0.002235626,-2860.959029,0.611661105,0.200663917,5.88E-05,0.070118915
-0.474620905,0.012456607,0.002228076,-2854.039747,0.621475236,0.202350897,7.07E-05,0.072058057
-0.453934994,0.011645151,0.002222,-2849.182467,0.630144931,0.201339881,7.43E-05,0.076886137
-0.510709222,0.014650528,0.00223221,-2866.976628,0.609859595,0.202186998,8.66E-05,0.0688607
-0.498659902,0.013865466,0.002260191,-2857.146594,0.619352672,0.202642246,9.42E-05,0.065387603
-0.448307662,0.013208125,0.002218581,-2853.417591,0.614779794,0.202395926,0.000109026,0.066790937
-0.483934974,0.014456406,0.00220784,-2865.00214,0.620162178,0.201963052,0.00010039,0.061731521
-0.457620817,0.014306706,0.00220752,-2865.886115,0.609770037,0.202729218,0.000110882,0.074930579
-0.49952977,0.014942893,0.002241867,-2854.000981,0.625413601,0.20422812,0.000104423,0.07206624
-0.534102155,0.016365838,0.002292427,-2857.354334,0.619465903,0.201397727,8.44E-05,0.063635621
-0.502774438,0.015104046,0.002265934,-2831.118212,0.627058318,0.204769389,7.33E-05,0.061882511
-0.508765037,0.014607789,0.002273878,-2844.804395,0.61324733,0.203848978,0.000100022,0.058126845
-0.479664387,0.012662987,0.002273558,-2866.057293,0.624416553,0.200675829,1.00E-04,0.071043197
-0.507478664,0.015420807,0.002267322,-2857.837738,0.604659438,0.202671027,0.00012037,0.074037096
-0.511653336,0.015065158,0.002282292,-2860.274836,0.613464166,0.199988622,9.90E-05,0.067319396
-0.453643367,0.013693808,0.002277243,-2854.508429,0.625296527,0.202418232,0.00010152,0.06015868
-0.503464442,0.016657179,0.002245863,-2855.829605,0.613848616,0.201475219,0.000119126,0.054139322
-0.469779501,0.013894556,0.002272163,-2857.193451,0.609634114,0.199932946,0.00011901,0.060259008
-0.475043116,0.013359969,0.002245536,-2861.289411,0.624451592,0.200829407,0.000128397,0.080747429
-0.525307351,0.015638005,0.002209829,-2868.175357,0.622577487,0.20051699,0.000148231,0.090902504
-0.475446783,0.014842399,0.00222511,-2868.771609,0.622385951,0.20223318,0.000165047,0.084959444
-0.445453899,0.01371868,0.0021771,-2866.548374,0.619843425,0.200620149,0.000136064,0.079648749
-0.558736376,0.018093071,0.00213796,-2868.268673,0.617841319,0.200565318,0.000139958,0.076387073
-0.517153139,0.015907635,0.002150533,-2866.32663,0.604212124,0.197951424,0.000130442,0.075723638
-0.519855601,0.017395615,0.002125511,-2862.292291,0.626707099,0.198644534,0.000140721,0.069576052
-0.456065026,0.014131189,0.002111637,-2863.141658,0.622555002,0.201114105,0.00014042,0.068895808
-0.48257312,0.0147606,0.00212416,-2863.03459,0.600239207,0.20171986,0.000143282,0.065183479
-0.486907018,0.015342752,0.002115612,-2878.213564,0.60658296,0.19977952,0.000140685,0.069042286
-0.521141323,0.01683006,0.002142123,-2854.045528,0.60372324,0.199534375,0.000154526,0.074852359
-0.478290592,0.015207555,0.002103156,-2869.733386,0.609528167,0.199352618,0.000128438,0.062217768
-0.433357877,0.012741233,0.00208196,-2860.878323,0.610015129,0.198949909,0.000117341,0.053044983
-0.432742961,0.012215525,0.00206246,-2848.439152,0.615805811,0.198093447,0.000125,0.061872198
-0.438778057,0.01323019,0.002048147,-2856.597767,0.620562522,0.199634349,0.000111534,0.062429079
-0.432449562,0.014662821,0.002076295,-2867.504029,0.615020211,0.200017884,0.000155199,0.072027911
-0.458122786,0.013932981,0.002120104,-2867.617771,0.61168817,0.20362387,0.000157107,0.081492636
-0.51068547,0.015832568,0.002102515,-2859.313767,0.624741983,0.201768757,0.000155049,0.082106504
-0.45295238,0.012031207,0.002113101,-2860.097889,0.62164444,0.201493739,0.000147868,0.084954503
-0.471696771,0.013714521,0.002114611,-2864.5759,0.605737236,0.202531037,0.000162653,0.091590304
-0.464892541,0.016153197,0.002008496,-2864.333292,0.618387631,0.201469974,0.000179368,0.077242422
-0.46292162,0.015326081,0.001993326,-2869.317296,0.614864899,0.201022324,0.000181794,0.090120097
-0.463545559,0.014459441,0.001990135,-2882.099382,0.614166432,0.201397488,0.000220008,0.080021212
-0.432625073,0.013852206,0.001991929,-2856.489796,0.604150414,0.198818928,0.0001125,0.083266138
-0.494966131,0.017023105,0.001987509,-2863.923991,0.626752104,0.198703135,0.000112173,0.069685759
-0.495634249,0.015960202,0.00196264,-2843.933209,0.624210964,0.197842631,0.000197127,0.077711063
-0.436849202,0.014869762,0.002012693,-2864.841085,0.620951924,0.198034615,0.000215816,0.07542286
-0.436838242,0.014100892,0.001963403,-2873.684094,0.621369518,0.198226516,0.0001966,0.066570472
-0.468140221,0.016157565,0.001987489,-2869.031318,0.61286423,0.204168984,0.000216049,0.059395495
-0.427601847,0.011782527,0.00203349,-2860.275891,0.628029539,0.203358482,8.70E-05,0.067949548
-0.455539626,0.012533675,0.002038596,-2874.676773,0.611015607,0.20300729,5.29E-05,0.077762203
-0.425593339,0.012269127,0.002024731,-2866.750396,0.616423501,0.202929193,6.82E-05,0.074324474
-0.501506395,0.015911475,0.002024418,-2865.215008,0.617558701,0.202863954,8.79E-05,0.068767367
-0.483036693,0.015019755,0.001974577,-2854.559776,0.616172393,0.200452884,0.000164238,0.067124528
-0.448509831,0.015432311,0.002015164,-2870.943127,0.627293634,0.200358564,0.000169158,0.068486275
-0.506471636,0.017063605,0.002007075,-2868.383182,0.613784751,0.200814196,0.000186476,0.067203944
-0.533977967,0.018850058,0.00199655,-2878.61812,0.619341078,0.201576296,0.000177577,0.069389653
-0.469507187,0.016512378,0.002015815,-2868.597761,0.599866856,0.201449196,0.000153304,0.07136775
-0.474049621,0.014597482,0.001972764,-2880.284585,0.623080566,0.201461625,0.000180776,0.062226294
-0.456193909,0.013557795,0.002066988,-2877.485139,0.624335068,0.201788214,0.000190308,0.062342225
-0.468365404,0.014751794,0.002056799,-2870.705448,0.625170213,0.201194945,0.000199468,0.061555009
-0.495150201,0.015310759,0.002066095,-2873.227973,0.625294768,0.200107391,0.000197617,0.062602479
-0.420837691,0.012776073,0.002140608,-2865.702753,0.612469586,0.199716492,0.000125199,0.068948547
-0.499928666,0.015724148,0.002142916,-2864.223501,0.608114657,0.202977875,0.000119037,0.055065721
-0.431137414,0.011734091,0.00215348,-2861.652645,0.62118518,0.203210719,0.000120735,0.054765003
-0.467934006,0.013560147,0.00215289,-2865.883115,0.606765857,0.203536823,0.000127262,0.055195331
-0.436594453,0.012918244,0.002119016,-2856.71845,0.61591447,0.204344393,9.73E-05,0.063573933
-0.488094179,0.014266239,0.002119674,-2854.128049,0.619892163,0.200974996,9.20E-05,0.060856016
-0.498941689,0.016245158,0.002155176,-2861.383292,0.629485196,0.202751693,7.69E-05,0.058147694
-0.44653532,0.013109891,0.002122476,-2839.954714,0.616668415,0.20056018,6.35E-05,0.069081486
-0.487317725,0.014737552,0.002124489,-2864.807035,0.610723944,0.200196054,5.71E-05,0.069458169
-0.50361066,0.015545557,0.002112051,-2874.338843,0.619986763,0.199930784,6.37E-05,0.068783859
-0.509671798,0.014907551,0.002138066,-2876.775988,0.615866286,0.199973415,6.71E-05,0.068320109
-0.488194705,0.014425549,0.002112114,-2851.372871,0.614610259,0.201608088,8.25E-05,0.074726278
-0.481816995,0.014713199,0.00208909,-2868.088645,0.604892555,0.201740295,7.35E-05,0.066937855
-0.494927304,0.014955451,0.002072927,-2871.818429,0.610117916,0.200187955,7.08E-05,0.067535904
-0.481608341,0.014137712,0.002069255,-2879.484417,0.615045301,0.202502415,7.23E-05,0.071603159
-0.466593668,0.015651107,0.002059192,-2859.15197,0.615901139,0.204470168,5.52E-05,0.080706402
-0.436533178,0.01348469,0.002067473,-2854.48231,0.616484736,0.201660995,6.52E-05,0.0786493
-0.459837036,0.016386577,0.00207511,-2861.896157,0.608911558,0.203257511,5.99E-05,0.074204701
-0.415818378,0.012392056,0.002083879,-2862.905189,0.613862968,0.200988321,6.50E-05,0.088295066
-0.464130277,0.012667779,0.002072876,-2859.027938,0.614728786,0.201803574,4.47E-05,0.088975284
-0.458793557,0.013731311,0.002076169,-2871.167792,0.612621542,0.202144438,2.81E-05,0.074552549
-0.456018556,0.013451296,0.002072391,-2863.013004,0.623279182,0.200538476,2.20E-05,0.066008726
-0.483923228,0.014952587,0.002072834,-2864.340583,0.60613649,0.200742277,2.33E-05,0.056721345
-0.501690816,0.015579362,0.002068768,-2873.141199,0.599880498,0.20378751,2.27E-05,0.068117705
-0.475577177,0.014474573,0.002076699,-2872.391361,0.612824377,0.199460234,1.85E-05,0.072255061
-0.466894373,0.015412072,0.002079369,-2867.07481,0.619557958,0.199176056,2.04E-05,0.079307617
-0.499005034,0.0156631,0.002078204,-2863.44888,0.59454883,0.200811848,1.61E-05,0.079211902
-0.459128889,0.013587662,0.00208585,-2865.821365,0.599482957,0.200769997,1.30E-05,0.077428119
-0.446360504,0.01321484,0.00208625,-2870.46815,0.615223021,0.199642507,1.09E-05,0.063533996
-0.448042148,0.013758602,0.002088961,-2856.615606,0.607559669,0.198203995,1.31E-05,0.078621267
-0.512636995,0.016517152,0.002085914,-2871.006314,0.612763949,0.203937873,1.27E-05,0.076147848
-0.522410553,0.017681368,0.002084062,-2859.343747,0.613995434,0.199093532,1.94E-05,0.075057359
-0.497017036,0.016333731,0.002082629,-2862.465718,0.628646086,0.197384688,2.02E-05,0.06066731
-0.503328477,0.015909127,0.002091089,-2868.732905,0.626826348,0.202297895,3.13E-05,0.080337693
-0.474933858,0.015181641,0.002095406,-2856.926039,0.601445514,0.205172613,2.58E-05,0.0595429
-0.495880026,0.016574893,0.002092515,-2870.003417,0.609422691,0.198619842,2.54E-05,0.05802504
-0.457525892,0.013806636,0.002091001,-2855.126877,0.622638538,0.205938754,1.83E-05,0.062908567
-0.476375708,0.015289051,0.002092285,-2871.711694,0.610339999,0.204236282,1.58E-05,0.068410315
-0.476058112,0.014103734,0.002095285,-2854.659823,0.621167179,0.204342124,1.46E-05,0.066592342
-0.457675259,0.013467195,0.002095775,-2852.248257,0.61139452,0.203216462,1.57E-05,0.057424544
-0.520585697,0.017420651,0.002101929,-2865.412165,0.608977742,0.201217864,1.37E-05,0.07017094
-0.509324382,0.0162593,0.002103672,-2864.376554,0.618030959,0.200105743,1.14E-05,0.068856053
-0.479954912,0.015566941,0.002106201,-2867.701169,0.61592385,0.201374277,1.24E-05,0.064231857
-0.476245752,0.015187832,0.002105911,-2858.686528,0.619696678,0.201052999,1.43E-05,0.063467855
-0.444113628,0.01311036,0.002108585,-2868.791048,0.610225521,0.20365936,1.39E-05,0.076582279
-0.452721213,0.015150074,0.002103477,-2852.078473,0.622783429,0.204564295,1.46E-05,0.065204185
-0.49270329,0.01534207,0.002102031,-2864.493879,0.601445671,0.202689522,1.22E-05,0.062300778
-0.500770522,0.015445509,0.00210743,-2857.408389,0.608957155,0.201015422,1.29E-05,0.065627864
-0.450616269,0.013663555,0.002110278,-2870.942232,0.613182881,0.203779955,1.48E-05,0.06569277
-0.422314809,0.01263658,0.002108821,-2859.848285,0.6222949,0.204787044,2.37E-05,0.061811276
-0.459678855,0.014049141,0.00209909,-2856.55913,0.613096199,0.205106973,2.23E-05,0.061929234
-0.445634774,0.012045004,0.002103512,-2838.627341,0.615105323,0.202812326,2.47E-05,0.059382906
-0.458605836,0.01381289,0.002102958,-2845.309282,0.618311462,0.204968511,2.76E-05,0.065841311
-0.484341436,0.015327572,0.002103337,-2854.484313,0.606656316,0.204414149,2.67E-05,0.068840235
-0.433849115,0.012248255,0.002103132,-2843.39206,0.63292995,0.201899804,2.78E-05,0.078103797
-0.45224836,0.012738487,0.00210692,-2858.932896,0.608554762,0.20179069,2.83E-05,0.090553556
-0.46336449,0.013680114,0.002100617,-2858.297498,0.605229366,0.202444041,2.12E-05,0.081437656
-0.459120455,0.013488417,0.002103398,-2865.375406,0.623760987,0.203004559,2.84E-05,0.082356156
-0.481590181,0.014311811,0.002104222,-2845.72317,0.606880596,0.201364785,4.21E-05,0.072497626
-0.459172985,0.014851304,0.002095284,-2858.80095,0.601345307,0.201314209,3.12E-05,0.083905522
-0.464413733,0.013941795,0.002100403,-2866.60838,0.612477257,0.203834617,3.47E-05,0.060378981
-0.445943259,0.012463529,0.002106988,-2868.73106,0.605233794,0.200107833,3.44E-05,0.076248848
-0.492588628,0.016172842,0.002101898,-2866.905644,0.614099703,0.19907541,4.43E-05,0.071480175
-0.448409949,0.015754941,0.002075407,-2860.610979,0.617747004,0.199337921,5.63E-05,0.074354151
-0.46441628,0.013798971,0.002099593,-2865.261264,0.60805555,0.199720082,5.40E-05,0.065566104
-0.459568481,0.014060492,0.002083093,-2860.076647,0.636863348,0.20066004,6.96E-05,0.063062126
-0.459358639,0.014683471,0.002080465,-2854.125481,0.618849733,0.2012651,7.91E-05,0.066494246
-0.471980698,0.014880313,0.002067866,-2851.754253,0.630710333,0.201858604,7.57E-05,0.056308397
-0.467647306,0.01339475,0.002071199,-2859.573488,0.628187074,0.201936076,6.69E-05,0.059818832
-0.451630869,0.013184038,0.002084969,-2874.325625,0.609995397,0.201530916,8.21E-05,0.064608934
-0.448407568,0.013012438,0.002098239,-2861.311832,0.601546756,0.202289461,7.58E-05,0.059331704
-0.450213683,0.013717675,0.002075455,-2862.174828,0.606279052,0.202670587,7.69E-05,0.061561359
-0.450623041,0.013483364,0.002035405,-2854.250722,0.615172517,0.202467801,7.54E-05,0.062431793
-0.478460992,0.015460133,0.002038661,-2855.649793,0.611545238,0.20074459,5.82E-05,0.058878776
-0.431653131,0.013417038,0.002050181,-2852.250015,0.628151423,0.201818993,5.33E-05,0.072799887
-0.447856308,0.013407661,0.002058349,-2867.688073,0.616603747,0.202453958,5.31E-05,0.074692434
-0.456024028,0.014454254,0.002049938,-2855.044471,0.6257034,0.20413069,3.87E-05,0.068268286
-0.464185115,0.014523348,0.00204216,-2854.691183,0.623989987,0.20394026,4.07E-05,0.071980988
-0.467615624,0.014566727,0.002026599,-2869.821383,0.617863746,0.198027361,4.17E-05,0.080677259
-0.429427611,0.012272995,0.002025934,-2857.239429,0.638073349,0.202168979,3.12E-05,0.078393922
-0.43501589,0.013708751,0.002004384,-2849.396459,0.615470955,0.204183631,4.13E-05,0.059448812
-0.421389748,0.013640326,0.001994302,-2845.817962,0.600255474,0.203808335,4.19E-05,0.068673222
-0.461978986,0.014600448,0.001997012,-2858.758597,0.614406727,0.203234217,4.09E-05,0.062473448
-0.476267986,0.014859317,0.001971183,-2862.739454,0.62104389,0.203504673,5.52E-05,0.053078126
-0.464053947,0.014169427,0.001959233,-2832.644579,0.630790079,0.198424885,6.76E-05,0.063468155
-0.451955038,0.013793383,0.001950517,-2860.033511,0.612908328,0.199046351,5.37E-05,0.059462139
-0.461858427,0.013620498,0.00194701,-2859.632296,0.612537245,0.198824867,4.31E-05,0.060058928
-0.460111565,0.015242887,0.00194381,-2839.473545,0.610522307,0.207126652,5.92E-05,0.058635109
-0.439882374,0.014191182,0.001949987,-2868.203769,0.61639494,0.199771386,5.35E-05,0.084280803
-0.490408378,0.015269336,0.001975076,-2864.150388,0.621234854,0.201240645,5.51E-05,0.080387288
-0.45568248,0.01329304,0.001990831,-2871.686179,0.614764453,0.200551361,8.14E-05,0.070383044
-0.418547997,0.013655853,0.001993135,-2853.16897,0.607070282,0.198711671,9.72E-05,0.079867009
-0.430079084,0.013812396,0.001997611,-2870.352455,0.606578216,0.201045968,8.46E-05,0.092288301
-0.528891852,0.016894847,0.001974914,-2878.898753,0.603849555,0.201487001,8.75E-05,0.075217943
-0.455053478,0.015254447,0.001960752,-2866.194608,0.609097179,0.200885404,8.35E-05,0.079807609
-0.406468936,0.012080104,0.002003367,-2862.819224,0.624030406,0.201528682,8.05E-05,0.071422475
-0.452619907,0.015212869,0.002004155,-2870.458405,0.609943914,0.200861515,7.68E-05,0.07223042
-0.441048402,0.013057284,0.002027701,-2864.739734,0.624727651,0.199815849,6.64E-05,0.072893181
-0.487758314,0.015412278,0.002020143,-2860.691189,0.609794632,0.201837496,6.93E-05,0.07048313
-0.520524867,0.017344404,0.002014348,-2869.763509,0.614340981,0.20105795,6.78E-05,0.063959009
-0.465134173,0.015021682,0.001995201,-2859.081417,0.582319211,0.200618699,7.61E-05,0.072287158
-0.501778474,0.016420166,0.002005314,-2865.747159,0.605408513,0.202466026,7.43E-05,0.071595754
-0.4988958,0.015332463,0.002010668,-2871.465936,0.62699748,0.202508412,5.27E-05,0.082334769
-0.422977048,0.011879636,0.002014242,-2871.580922,0.606649352,0.202244535,5.15E-05,0.080463066
-0.40179771,0.012384423,0.002022428,-2868.390093,0.612312978,0.201366657,5.95E-05,0.081225377
-0.448623787,0.014040459,0.002021805,-2863.629937,0.613896309,0.202285133,5.80E-05,0.090149109
-0.529857511,0.017439074,0.002021306,-2869.959359,0.62092797,0.200898222,3.33E-05,0.078835343
-0.475575814,0.014208453,0.00202548,-2870.194236,0.60638696,0.201692746,4.31E-05,0.070422102
-0.485737778,0.016019675,0.002022604,-2870.612651,0.618507137,0.200853223,4.05E-05,0.079717005
-0.450813211,0.014591035,0.002022319,-2851.658844,0.600233751,0.202498398,4.30E-05,0.075529339
-0.475432579,0.014147647,0.002010111,-2869.453941,0.608982905,0.200785279,4.39E-05,0.070277434
-0.458529933,0.01336314,0.002023458,-2862.628851,0.603973068,0.202135393,4.66E-05,0.072416685
-0.492595598,0.015849512,0.002053242,-2863.70586,0.629394469,0.201326014,6.17E-05,0.081855011
-0.462039441,0.013223646,0.002080095,-2862.802872,0.616958567,0.199228087,7.17E-05,0.079963318
-0.460754046,0.014012345,0.002064621,-2859.441401,0.619538505,0.198667795,8.99E-05,0.067932864
-0.488215993,0.01575664,0.002049489,-2864.163283,0.609629248,0.199519527,8.25E-05,0.066539329
-0.494719275,0.016369818,0.002006727,-2872.227508,0.612311505,0.201948136,6.77E-05,0.073199264
-0.478142337,0.015309914,0.002005984,-2869.180307,0.608959568,0.20255222,6.42E-05,0.071521412
-0.459628002,0.013756626,0.002018969,-2858.391913,0.617730628,0.201413987,8.37E-05,0.080771168
-0.481695459,0.016232687,0.002017294,-2864.750432,0.627394044,0.202166958,0.000130279,0.084608819
-0.437533008,0.012539322,0.002097587,-2859.502653,0.627837817,0.200529931,0.000132604,0.084330233
-0.462768019,0.014526979,0.002040906,-2871.209282,0.625966744,0.202797984,0.000143744,0.06320403
-0.437802566,0.013499654,0.002044507,-2852.123154,0.605311357,0.203091342,0.000169349,0.061301415
-0.505044643,0.016786703,0.001947586,-2846.786801,0.59342002,0.202695809,0.000184427,0.069593207
-0.520342363,0.017053135,0.001964626,-2865.530783,0.612500861,0.201493889,0.000194286,0.059211978
-0.485723067,0.01556187,0.001980782,-2861.072281,0.621709577,0.201156988,0.000173096,0.068096299
-0.442787725,0.013302789,0.002010538,-2860.13328,0.605153795,0.202008615,0.000122848,0.064140053
-0.515544344,0.016812481,0.001946919,-2855.686158,0.626265956,0.199432659,9.71E-05,0.066569361
-0.499411353,0.015946831,0.001975374,-2870.863252,0.621302529,0.200311061,0.000104768,0.066713033
-0.487343027,0.015777653,0.00195609,-2859.96314,0.61945074,0.202020951,7.41E-05,0.079596966
-0.440191299,0.01457091,0.001936763,-2860.634957,0.627990646,0.200808198,7.18E-05,0.073015032
-0.498292796,0.016964046,0.001936329,-2851.563002,0.624954397,0.200965165,6.17E-05,0.072288518
-0.474197366,0.015733469,0.001954159,-2856.366032,0.613069554,0.201336243,4.99E-05,0.056786293
-0.451012948,0.014694957,0.001956904,-2856.829825,0.615733249,0.201696345,5.14E-05,0.061308331
-0.487089357,0.016188953,0.001957566,-2865.768639,0.612564475,0.202330496,5.64E-05,0.058673688
-0.467185568,0.014973687,0.001966409,-2858.249017,0.616070091,0.202771114,5.37E-05,0.056839937
-0.438710925,0.013387719,0.001989688,-2865.342945,0.607551171,0.199715277,5.86E-05,0.069652622
-0.437741605,0.012394101,0.001980438,-2857.166492,0.62526341,0.203074372,5.55E-05,0.058132885
-0.451028367,0.013773028,0.001967531,-2840.467332,0.601993116,0.202212168,5.01E-05,0.051273708
-0.440189559,0.011715597,0.001979378,-2852.592693,0.620131005,0.202892325,3.87E-05,0.073619858
-0.432484389,0.012762995,0.001979354,-2871.131231,0.614998622,0.201182475,3.90E-05,0.063554211
-0.416071148,0.012764643,0.001989585,-2876.294522,0.620775871,0.19917404,4.20E-05,0.07999293
-0.454981023,0.01539066,0.001992502,-2854.337023,0.58897589,0.200626688,4.27E-05,0.095328471
-0.49424514,0.015634665,0.002002715,-2865.156076,0.61985199,0.200140133,5.44E-05,0.080556859
-0.448777768,0.014061852,0.002008361,-2866.583836,0.616558825,0.201079643,5.33E-05,0.077458058
-0.450128641,0.015098071,0.002009998,-2862.830323,0.618210818,0.202182458,5.17E-05,0.085044231
-0.45075564,0.013305484,0.002020258,-2871.094658,0.618139676,0.202208074,5.13E-05,0.077257173
-0.441236719,0.014677818,0.0020232,-2867.339741,0.604554156,0.202195231,4.95E-05,0.089532629
-0.537745621,0.017701381,0.002016318,-2867.298143,0.630220778,0.202235836,3.83E-05,0.087427228
-0.483948712,0.015742545,0.002027991,-2850.16111,0.620617624,0.202535026,3.92E-05,0.075583324
-0.485442679,0.015564327,0.002005677,-2869.863366,0.614817391,0.198928631,3.95E-05,0.074760502
-0.422659285,0.012256445,0.002009459,-2857.550229,0.631303265,0.199611532,3.22E-05,0.070589571
-0.444153089,0.012906822,0.002009426,-2850.803652,0.613775446,0.204249476,3.89E-05,0.064017892
-0.411996164,0.011697382,0.00201513,-2865.347799,0.625969466,0.198832269,2.71E-05,0.074536651
-0.461119412,0.015470869,0.002024224,-2870.769242,0.628900773,0.199364569,2.92E-05,0.071754148
-0.492925572,0.015950215,0.002026582,-2870.078564,0.626006572,0.200559898,2.78E-05,0.080301106
-0.497016874,0.014830643,0.0020267,-2865.879553,0.616109666,0.202404363,2.96E-05,0.086334859
-0.472865124,0.01506976,0.002025525,-2860.905281,0.619299476,0.200806154,2.93E-05,0.067554087
-0.488659175,0.015625036,0.002028175,-2857.870924,0.617601832,0.200929856,2.88E-05,0.072038594
-0.484372058,0.015481126,0.002040133,-2856.803926,0.625170204,0.201214436,2.88E-05,0.059378262
-0.494058605,0.015977856,0.002036781,-2875.107383,0.621761979,0.200714516,3.13E-05,0.080876801
-0.497387308,0.015365139,0.002026842,-2866.181799,0.613205473,0.202076737,2.67E-05,0.062772305
-0.448692407,0.013533028,0.00202336,-2871.658348,0.616625022,0.204564222,2.86E-05,0.074768242
-0.485020811,0.016401529,0.002018928,-2860.894531,0.627291289,0.204212404,2.67E-05,0.076565297
-0.467192297,0.015530138,0.002026639,-2851.076202,0.619362453,0.202103532,2.78E-05,0.090031183
-0.521799012,0.016827984,0.002027851,-2864.751431,0.613705816,0.200658878,3.31E-05,0.06104948
-0.442938461,0.013973253,0.002017631,-2858.266024,0.615824888,0.200613874,3.90E-05,0.061009687
-0.452661547,0.01466716,0.002025313,-2866.37445,0.612006607,0.202103652,4.66E-05,0.062060146
-0.460257476,0.015507481,0.002010979,-2854.716347,0.617049214,0.199357675,4.45E-05,0.0591148
-0.428938019,0.013222284,0.002017708,-2860.566301,0.614019007,0.198941507,3.92E-05,0.059748613
-0.433796551,0.013263153,0.002015636,-2870.773156,0.616061461,0.202308781,3.62E-05,0.054224535
-0.479033724,0.014452935,0.002004357,-2861.557922,0.604976687,0.201368821,3.05E-05,0.055445183
-0.481794325,0.015566743,0.002000284,-2860.636477,0.620907752,0.204557999,3.60E-05,0.063252893
-0.458779541,0.014610646,0.002014181,-2856.211369,0.620491472,0.203361955,3.39E-05,0.075521132
-0.485105219,0.015056864,0.002016341,-2862.939193,0.606881736,0.202415277,3.51E-05,0.064363096
-0.430176957,0.012470054,0.002023375,-2850.18156,0.621900161,0.204125351,3.56E-05,0.074419311
-0.495402545,0.017794885,0.002029768,-2852.7284,0.634641456,0.202326526,3.40E-05,0.076491381
-0.482092631,0.015577674,0.002025311,-2847.545052,0.62544626,0.19998936,2.80E-05,0.077101571
-0.426027305,0.011983969,0.002025693,-2866.607751,0.624327365,0.199815414,2.47E-05,0.077937466
-0.433230872,0.013242212,0.002026368,-2855.196824,0.629665826,0.202772377,2.88E-05,0.064122341
-0.399155676,0.013102005,0.002021986,-2861.792937,0.608257737,0.200604947,2.79E-05,0.084362807
-0.490490247,0.016019448,0.002023935,-2853.717804,0.617019824,0.201668611,3.14E-05,0.073091103
-0.479896608,0.015977505,0.002020656,-2872.116031,0.620905936,0.20224054,2.93E-05,0.063797674
-0.498172685,0.016189792,0.002033844,-2866.951445,0.613339648,0.200946404,3.27E-05,0.067124501
-0.469067164,0.014377728,0.002020372,-2862.977372,0.622549921,0.201313715,3.28E-05,0.076181036
-0.469971867,0.014363383,0.002026284,-2866.684048,0.611048405,0.201613087,3.00E-05,0.069564337
-0.440127675,0.013656353,0.002029225,-2850.04924,0.624347933,0.199023532,2.81E-05,0.064022065
-0.490938327,0.014263571,0.002025735,-2873.764481,0.620174702,0.199410352,2.44E-05,0.073160622
-0.450192407,0.014392425,0.002022104,-2860.55556,0.614318327,0.19837298,2.00E-05,0.071401167
-0.440122315,0.012969612,0.002016735,-2864.079323,0.615380215,0.199834997,1.91E-05,0.064653962
-0.475543938,0.015719226,0.002009617,-2856.74626,0.627343488,0.199994626,1.55E-05,0.068028224
-0.486992186,0.016048338,0.002013935,-2874.472455,0.611769405,0.199485471,1.70E-05,0.074025607
-0.488853959,0.015878152,0.002010113,-2871.98285,0.629707007,0.201524523,1.94E-05,0.073482829
-0.496082966,0.015927186,0.002005077,-2856.827672,0.631016001,0.203491141,1.98E-05,0.082707095
-0.466916356,0.014721434,0.00200608,-2865.62212,0.614257368,0.201918109,1.67E-05,0.076153041
-0.442415319,0.012651315,0.002006719,-2874.651713,0.61013473,0.198369321,1.66E-05,0.071776712
-0.523408619,0.017499314,0.002010515,-2854.870317,0.620949283,0.199718778,1.86E-05,0.066002346
-0.506132516,0.016329961,0.002018563,-2847.187326,0.620828588,0.201320297,1.72E-05,0.06525736
-0.473162663,0.015218211,0.002024427,-2850.59073,0.616996902,0.202447601,1.35E-05,0.068051646
-0.436569199,0.012913899,0.002024735,-2868.772041,0.619493798,0.200247605,9.63E-06,0.07080872
-0.464892716,0.014321568,0.00202409,-2866.517222,0.612862372,0.202445722,9.02E-06,0.065658935
-0.485109107,0.016361131,0.002022376,-2872.511766,0.616299642,0.20378946,8.91E-06,0.075594235
-0.429890673,0.013419976,0.002020769,-2866.691681,0.616635139,0.201343361,9.26E-06,0.064456729
-0.42478969,0.012645303,0.002020908,-2859.841705,0.613285962,0.200971075,7.61E-06,0.071489108
-0.451035205,0.013075492,0.002021225,-2872.415702,0.609444416,0.200939486,5.79E-06,0.075006131
-0.462294751,0.013896964,0.002019703,-2863.630823,0.596740939,0.203157557,5.88E-06,0.097636926
-0.444657082,0.012522728,0.002021435,-2869.966234,0.613426747,0.203449459,4.96E-06,0.09238312
-0.506056922,0.01670016,0.002019778,-2867.441654,0.626634235,0.202040808,5.40E-06,0.083691749
-0.515929672,0.015206015,0.002020514,-2866.758474,0.614083795,0.203785199,4.99E-06,0.06790033
-0.514620223,0.017146278,0.002018494,-2856.891159,0.62731106,0.200284951,5.81E-06,0.061759
-0.476828193,0.014984024,0.002019566,-2856.657722,0.604675402,0.200800473,6.15E-06,0.070675129
-0.507880044,0.017541199,0.002023586,-2866.417632,0.616393599,0.203222494,1.09E-05,0.069529587
-0.465595895,0.013940064,0.002022896,-2859.970815,0.626207501,0.199936825,1.11E-05,0.076433901
